SMILES,P(Act)
CCC(=O)Nc1nc(-c2ccsc2)cc(-c2ccsc2)n1,5.722849386
CN(C)c1nc(-c2ccco2)c2cnn(CCc3ccccc3)c2n1,5.723308471
CCOC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3CCCOC)cc1,5.729999332
Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)Nc4ccncc4)CC3)n3nc(-c4ccco4)nc23)n1,5.731422028
CONc1nc(C#CCCCC#N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.739928612
CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.744727495
CONc1nc(C#Cc2ccc(OC)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.749579998
Cc1cc(O)c(C(C)C)cc1N=C1CSC(=O)N1,5.749999856
CCCN(CCCCCCNc1nc(N)n2nc(-c3ccco3)nc2n1)CCc1cccc2c1CC(=O)N2,5.750034048
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(C(C)C)n2)o1,5.763210901
CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5)on4)c3)[nH]c2n(CCC)c1=O,5.769551079
COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.777283529
CONC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.777283529
CC(C)n1cnc(CCNc2nc(NCC(c3ccccc3)c3ccccc3)c3ncn([C@@H]4C[C@H](NC(=O)Cc5ccccc5)[C@@H](O)[C@H]4O)c3n2)c1,5.778325003
Nc1nc(N/N=C/c2ccc(Cl)c(Cl)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.779891912
CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.784098187
Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCCCc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1,5.784891419
Cn1ccnc1-c1nc(N)nc2c1cnn2Cc1ccccc1F,5.791558644
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Br)c3)nc(Cl)nc21,5.795880017
CCOC(CNC(=O)c1cc2cccc(OC)c2oc1=N)OCC,5.800000875
Cc1csc(-c2coc3cc(OCCN(C)C)cc(C)c3c2=O)n1,5.800000875
COc1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.803409346
CCCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NC1CC1,5.80631897
CNC(=O)c1cnc(NC(=O)NC2CCCCC2)n2nc(-c3ccco3)nc12,5.818156412
Cc1[nH]c2nc(-c3ccccc3)nc(NCc3ccncc3)c2c1C,5.820831354
CCOc1ccc2c(O)cc(-c3ccccc3)nc2n1,5.823908741
O=C(Nc1ccc(-c2ccncc2)c(-c2cccnc2)n1)C1CC1,5.834162375
Nc1nc(N/N=C/[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.841637508
CCCCn1c(=O)c2c(ncn2C)n(CCC)c1=O,5.853871964
CCCn1c(=O)c2nc(C34CCC(C(=O)NCCC(=O)OC)(CC3)CC4)[nH]c2n(CCC)c1=O,5.853871964
CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,5.853871964
COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(N)n3n2)cc1,5.853871964
Clc1ccc(Nc2nc3c(N4CCOCC4)ncnc3s2)cc1,5.853871964
