SMILES,P(Act)
Fc1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1,6.872895202
c1cnc(NCCCNCC23CC(c4ccccc42)c2ccccc23)nc1,6.879426069
CCCN(CCc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)[C@H]1CCc2c(O)cccc2C1,6.886056648
CN(C)c1nc(N(C)C)nc(N(C)C)n1,6.886390849
Fc1ccc(OCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,6.899629455
CCN1CCc2cc(-c3ccc(O)cc3)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,6.906578315
Oc1ccc2c(c1O)CC(C1CCCCC1)O[C@H]2CNC1CC1,6.906578315
Cc1cc(Oc2nccc3n[nH]cc23)ccc1-c1cn[nH]c(=O)c1C,6.910094889
CCN1CCO[C@@H]2Cc3c(O)cccc3C[C@H]21,6.920818754
Clc1cccc(N2CCN(CCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,6.920818754
Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2,6.930432804
C=CCN1CCc2c(cc(O)c(O)c2Br)[C@@H](c2ccccc2)C1,6.937104785
c1ccc(Cc2ccccc2OCCCN2CCCC2)cc1,6.946921557
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC3CCCC3)c3ccccc32)CC1,6.954677021
Clc1cccc(N2CCN(CCCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,6.958607315
Cc1c(-c2ccc(Oc3ncccc3OC(F)F)cc2)n(C)c(=O)[nH]c1=O,6.962573502
Cc1cc(Oc2ncccc2OC(F)(F)F)ccc1-c1c(C)n[nH]c(=O)c1C,7.022733788
CCCN1CCc2cc(-c3ccc(O)cc3)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,7.026872146
CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,7.030584088
CCCN1C[C@H](Cn2cccn2)O[C@@H]2Cc3c(O)cccc3C[C@H]21,7.050609993
NC[C@@H]1OC(COCc2ccccc2)Cc2c1ccc(O)c2O,7.050609993
Cc1cc(Oc2ncc(Cl)cc2Cl)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,7.051098239
CN1CCc2cc(-c3ccccc3)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,7.055517328
CN1Cc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,7.059981845
COc1cccc(C(=O)NN2c3ccccc3N=C(N3CCN(C)CC3)c3cc(Cl)ccc32)c1,7.065501549
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccnc3)c3ccccc32)CC1,7.070581074
Cc1cc(Oc2ncccc2O)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,7.08249449
CCCN1C[C@H](Cn2cc(Cl)cn2)O[C@@H]2Cc3c(O)cccc3C[C@H]21,7.13076828
Cc1ncnc(C)c1-c1ccc(Oc2nccc3n[nH]cc23)cc1F,7.140861703
Cc1ncnc(C#N)c1-c1ccc(Oc2nccc3n[nH]cc23)cc1F,7.15739076
Cc1cc(Oc2nccc3[nH]ccc23)ccc1-c1cc(=O)[nH]nc1C,7.168130226
NC(Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O,7.186419011
CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,7.193820026
Cc1cc(Oc2ncccc2OC(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,7.199970641
CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,7.236572006
CCc1cccnc1Oc1ccc(-c2c(C)c(=O)[nH]c(=O)n2C)c(C)c1,7.278189385
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(F)cc3C(F)(F)F)c3ccccc32)CC1,7.30980392
COc1ccc2c(c1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,7.329506756
Cc1ncnc(C)c1-c1ccc(Oc2nccc3[nH]ccc23)cc1,7.353596274
Cc1cccc(-c2c(O)c(O)cc3c2CCNCC3c2ccccc2)c1,7.408935393
Cc1c(-c2ccc(Oc3ncccc3C3CC3)cc2)n(C)c(=O)[nH]c1=O,7.416801226
C#CCN(C)C[C@@H]1OC(C2CCCCC2)Cc2c1ccc(O)c2O,7.424812155
CC(C)(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,7.428291168
CN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,7.428582348
CN1CCc2ccccc2Cc2c(O)cccc2CC1,7.438898616
O=C1CC(CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,7.439973751
Cc1cc(Sc2ncccc2Cl)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,7.447331784
Cc1nc2c(o1)CC(CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)CC2=O,7.470056598
c1ccc(Cc2ccccc2OCCN2CCCCC2)cc1,7.472370099
CCc1c(-c2ccc(Oc3ncccc3Cl)cc2C)n(C)c(=O)[nH]c1=O,7.480172006
Cc1cc(Oc2ncccc2C(C)C)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,7.507239611
CCN1CCc2cc(-c3ccccc3)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,7.508638306
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cnn(-c4ccccc4)c3C(F)(F)F)c3ccccc32)CC1,7.522878745
Oc1cc2c(c(Cl)c1O)CCNC[C@@H]2c1ccccc1,7.522878745
COc1ccc2c(c1)CCCN(C)CCc1ccccc1C2,7.540758335
Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,7.543330371
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cnc4ccccc4c3)c3ccccc32)CC1,7.552841969
CN1CCc2cc(I)c(O)cc2[C@@H](c2ccc(N=[N+]=[N-])cc2)C1,7.552841969
OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,7.568636236
CN1CCc2cc(Cl)c(O)cc2[C@@H]1Cc1ccccc1,7.569924944
CCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,7.579549141
Cc1cc2n[nH]cc2c(Oc2ccc(-c3c(C)n[nH]c(=O)c3C)cc2)n1,7.607303047
NC[C@@H]1OC(COc2ccccc2)Cc2c1ccc(O)c2O,7.619788758
COc1ccnc(Oc2ccc(-c3c(C)n[nH]c(=O)c3C)c(C)c2)c1C,7.623423043
